#time,ax,ay,az,dumb1,dumb2,dumb3,vel,press,alt,tiltang
16810,-0.07,-0.11,-0.20,0.00,0.24,3.72,0.00,1005.74,151.51,89.643
16827,-0.06,-0.15,-0.23,0.00,0.28,3.90,0.00,1005.74,151.51,89.620
16837,-0.06,-0.14,-0.29,0.00,0.33,5.52,0.00,1005.70,151.86,89.607
16852,-0.06,-0.14,-0.31,0.00,0.35,6.44,0.00,1005.70,151.86,89.579
16864,-0.07,-0.14,-0.37,0.00,0.40,8.32,0.00,1005.68,152.03,89.569
16879,-0.09,-0.15,-0.39,0.00,0.43,8.21,0.00,1005.68,152.03,89.517
16888,-0.08,-0.14,-0.41,0.00,0.44,10.02,0.00,1005.67,152.08,89.498
16904,-0.08,-0.14,-0.44,0.00,0.47,9.14,0.00,1005.67,152.08,89.479
16915,-0.10,-0.14,-0.46,0.00,0.49,8.97,0.00,1005.68,152.07,89.452
16930,-0.11,-0.13,-0.48,0.00,0.51,7.52,0.00,1005.68,152.07,89.377
16945,-0.11,-0.12,-0.52,0.00,0.54,6.36,0.00,1005.70,151.88,89.329
16960,-0.11,-0.11,-0.55,0.00,0.57,4.30,0.00,1005.70,151.88,89.274
16970,-0.12,-0.13,-0.56,0.00,0.59,3.56,0.00,1005.68,152.01,89.249
16987,-0.11,-0.13,-0.54,0.00,0.57,2.54,0.00,1005.68,152.01,89.235
16997,-0.11,-0.11,-0.53,0.00,0.55,1.94,0.00,1005.69,151.94,89.241
17011,-0.11,-0.09,-0.53,0.00,0.55,1.71,0.00,1005.69,151.94,89.266
17023,-0.11,-0.10,-0.53,0.00,0.55,1.32,0.00,1005.72,151.73,89.266
17039,-0.10,-0.10,-0.51,0.00,0.53,0.58,0.00,1005.72,151.73,89.287
17048,-0.10,-0.07,-0.47,0.00,0.49,0.16,0.00,1005.71,151.78,89.287
17064,-0.10,-0.04,-0.43,0.00,0.44,-0.13,0.00,1005.71,151.78,89.306
17076,-0.11,-0.03,-0.38,0.00,0.40,-0.30,0.00,1005.70,151.84,89.286
17090,-0.09,-0.05,-0.33,0.00,0.35,-0.12,0.00,1005.70,151.84,89.259
17099,-0.10,-0.02,-0.30,0.00,0.32,0.12,0.00,1005.69,151.93,89.236
17117,-0.10,0.00,-0.26,0.00,0.28,0.25,0.00,1005.69,151.93,89.222
17127,-0.09,0.01,-0.20,0.00,0.22,0.40,0.00,1005.69,151.92,89.205
17141,-0.07,-0.01,-0.13,0.00,0.15,0.42,0.00,1005.69,151.92,89.210
17153,-0.08,0.03,-0.13,0.00,0.16,0.27,0.00,1005.72,151.67,89.224
17168,-0.09,0.07,-0.15,0.00,0.19,0.00,0.00,1005.72,151.67,89.209
17178,-0.07,0.03,-0.18,0.00,0.20,-0.49,0.00,1005.76,151.39,89.209
17193,-0.06,0.02,-0.22,0.00,0.23,-0.90,0.00,1005.76,151.39,89.191
17205,-0.05,0.04,-0.24,0.00,0.25,-1.70,0.00,1005.79,151.09,89.206
17220,-0.06,0.06,-0.26,0.00,0.27,-2.06,0.00,1005.79,151.09,89.228
17229,-0.06,0.07,-0.23,0.00,0.25,-3.30,0.00,1005.83,150.79,89.218
17247,-0.06,0.08,-0.25,0.00,0.27,-3.67,0.00,1005.83,150.79,89.209
17257,-0.04,0.07,-0.28,0.00,0.29,-4.63,0.00,1005.82,150.82,89.199
17271,-0.05,0.04,-0.27,0.00,0.28,-4.75,0.00,1005.82,150.82,89.236
17283,-0.06,0.06,-0.26,0.00,0.28,-5.60,0.00,1005.83,150.78,89.258
17299,-0.07,0.07,-0.24,0.00,0.26,-4.91,0.00,1005.83,150.78,89.259
17308,-0.05,0.05,-0.19,0.00,0.20,-5.20,0.00,1005.82,150.85,89.259
17324,-0.06,0.06,-0.21,0.00,0.22,-4.42,0.00,1005.82,150.85,89.290
17336,-0.06,0.07,-0.22,0.00,0.24,-3.84,0.00,1005.80,151.05,89.301
17350,-0.07,0.07,-0.24,0.00,0.26,-2.72,0.00,1005.80,151.05,89.300
17360,-0.06,0.05,-0.24,0.00,0.25,-1.91,0.00,1005.78,151.20,89.296
17377,-0.06,0.07,-0.21,0.00,0.23,-0.90,0.00,1005.78,151.20,89.309
17387,-0.05,0.04,-0.14,0.00,0.16,-0.41,0.00,1005.80,151.06,89.309
17401,-0.04,-0.00,-0.08,0.00,0.09,-0.29,0.00,1005.80,151.06,89.264
17413,-0.04,-0.02,-0.09,0.00,0.10,-0.04,0.00,1005.78,151.21,89.239
17429,-0.06,0.05,-0.13,0.00,0.15,-0.04,0.00,1005.78,151.21,89.166
17438,-0.06,0.02,-0.07,0.00,0.09,-0.23,0.00,1005.80,151.04,89.166
17454,-0.06,-0.02,-0.01,0.00,0.06,-0.19,0.00,1005.80,151.04,89.091
17466,-0.07,0.01,0.03,0.00,0.08,-0.15,0.00,1005.79,151.08,89.068
17480,-0.08,0.07,0.02,0.00,0.11,-0.27,0.00,1005.79,151.08,88.989
17490,-0.10,0.07,0.05,0.00,0.13,-0.76,0.00,1005.84,150.73,88.951
17507,-0.12,0.06,0.05,0.00,0.14,-0.89,0.00,1005.84,150.73,88.917
17517,-0.11,0.04,-0.01,0.00,0.12,-1.21,0.00,1005.84,150.72,88.882
17531,-0.11,0.02,-0.07,0.00,0.13,-1.43,0.00,1005.84,150.72,88.810
17543,-0.12,0.05,-0.13,0.00,0.18,-1.74,0.00,1005.83,150.81,88.794
17559,-0.14,0.11,-0.21,0.00,0.28,-1.43,0.00,1005.83,150.81,88.718
17568,-0.14,0.07,-0.19,0.00,0.25,-1.49,0.00,1005.83,150.76,88.718
17584,-0.15,0.05,-0.22,0.00,0.27,-1.27,0.00,1005.83,150.76,88.660
17596,-0.16,0.08,-0.28,0.00,0.33,-1.11,0.00,1005.82,150.85,88.641
17610,-0.17,0.08,-0.33,0.00,0.38,-0.92,0.00,1005.82,150.85,88.598
17621,-0.18,0.10,-0.34,0.00,0.40,-0.81,0.00,1005.81,150.92,88.580
17637,-0.18,0.10,-0.39,0.00,0.44,-0.53,0.00,1005.81,150.92,88.563
17647,-0.18,0.11,-0.44,0.00,0.49,-0.31,0.00,1005.81,150.97,88.551
17661,-0.19,0.10,-0.48,0.00,0.52,-0.16,0.00,1005.81,150.97,88.550
17673,-0.19,0.11,-0.53,0.00,0.57,0.02,0.00,1005.80,151.05,88.568
17689,-0.20,0.12,-0.55,0.00,0.60,0.12,0.00,1005.80,151.05,88.596
17698,-0.19,0.12,-0.52,0.00,0.57,0.14,0.00,1005.81,150.94,88.596
17714,-0.20,0.11,-0.50,0.00,0.55,0.10,0.00,1005.81,150.94,88.654
17726,-0.19,0.13,-0.54,0.00,0.59,-0.00,0.00,1005.83,150.81,88.682
17741,-0.21,0.14,-0.61,0.00,0.66,-0.17,0.00,1005.83,150.81,88.726
17751,-0.21,0.13,-0.63,0.00,0.67,-0.68,0.00,1005.88,150.36,88.733
17768,-0.21,0.13,-0.56,0.00,0.62,-0.99,0.00,1005.88,150.36,88.754
17778,-0.21,0.14,-0.47,0.00,0.54,-1.74,0.00,1005.91,150.10,88.773
17792,-0.20,0.15,-0.42,0.00,0.48,-2.27,0.00,1005.91,150.10,88.781
17804,-0.19,0.11,-0.38,0.00,0.44,-3.38,0.00,1005.94,149.82,88.785
17820,-0.18,0.08,-0.35,0.00,0.40,-3.81,0.00,1005.94,149.82,88.833
17829,-0.18,0.11,-0.32,0.00,0.39,-5.65,0.00,1005.98,149.51,88.833
17845,-0.17,0.12,-0.30,0.00,0.37,-6.24,0.00,1005.98,149.51,88.837
17856,-0.18,0.13,-0.28,0.00,0.36,-8.23,0.00,1006.02,149.21,88.832
17871,-0.17,0.12,-0.28,0.00,0.35,-9.03,0.00,1006.02,149.21,88.832
17882,-0.17,0.13,-0.26,0.00,0.34,-11.26,0.00,1006.02,149.20,88.847
17899,-0.17,0.13,-0.23,0.00,0.31,-10.13,0.00,1006.02,149.20,88.849
17908,-0.17,0.12,-0.20,0.00,0.29,-10.68,0.00,1006.01,149.31,88.847
17924,-0.17,0.13,-0.18,0.00,0.27,-8.83,0.00,1006.01,149.31,88.865
17936,-0.16,0.12,-0.16,0.00,0.26,-8.02,0.00,1006.01,149.24,88.863
17951,-0.17,0.13,-0.16,0.00,0.27,-6.00,0.00,1006.01,149.24,88.850
17961,-0.16,0.12,-0.20,0.00,0.29,-4.92,0.00,1005.99,149.41,88.821
17978,-0.16,0.10,-0.25,0.00,0.31,-3.42,0.00,1005.99,149.41,88.811
17988,-0.16,0.09,-0.21,0.00,0.28,-2.73,0.00,1005.99,149.44,88.810
18002,-0.17,0.10,-0.16,0.00,0.26,-1.65,0.00,1005.99,149.44,88.823
18014,-0.17,0.11,-0.15,0.00,0.26,-0.47,0.00,1005.95,149.74,88.823
18030,-0.18,0.10,-0.15,0.00,0.25,0.19,0.00,1005.95,149.74,88.812
18039,-0.17,0.09,-0.21,0.00,0.28,1.07,0.00,1005.93,149.96,88.829
18056,-0.17,0.08,-0.24,0.00,0.31,1.63,0.00,1005.93,149.96,88.846
18067,-0.18,0.10,-0.28,0.00,0.35,2.59,0.00,1005.90,150.16,88.856
18081,-0.17,0.10,-0.31,0.00,0.37,2.83,0.00,1005.90,150.16,88.870
18092,-0.17,0.10,-0.29,0.00,0.35,3.83,0.00,1005.88,150.37,88.896
18109,-0.17,0.10,-0.23,0.00,0.30,3.80,0.00,1005.88,150.37,88.927
18118,-0.17,0.09,-0.17,0.00,0.26,4.76,0.00,1005.86,150.50,88.946
18134,-0.16,0.09,-0.18,0.00,0.26,4.72,0.00,1005.86,150.50,88.956
18146,-0.15,0.06,-0.19,0.00,0.25,5.45,0.00,1005.84,150.66,88.980
18161,-0.15,0.07,-0.20,0.00,0.26,5.18,0.00,1005.84,150.66,89.017
18171,-0.14,0.04,-0.17,0.00,0.23,6.31,0.00,1005.81,150.95,89.030
18187,-0.14,0.04,-0.20,0.00,0.25,6.10,0.00,1005.81,150.95,89.047
18198,-0.15,0.06,-0.24,0.00,0.29,7.00,0.00,1005.81,150.97,89.060
18212,-0.13,0.03,-0.18,0.00,0.23,6.53,0.00,1005.81,150.97,89.094
18224,-0.13,0.04,-0.16,0.00,0.21,7.01,0.00,1005.80,151.01,89.121
18240,-0.14,0.04,-0.19,0.00,0.24,5.69,0.00,1005.80,151.01,89.106
18249,-0.14,0.02,-0.23,0.00,0.27,5.54,0.00,1005.80,151.03,89.105
18266,-0.13,-0.00,-0.25,0.00,0.28,4.49,0.00,1005.80,151.03,89.101
18277,-0.13,0.01,-0.27,0.00,0.30,4.40,0.00,1005.78,151.16,89.111
18291,-0.14,0.04,-0.31,0.00,0.34,3.77,0.00,1005.78,151.16,89.092
18303,-0.14,0.02,-0.31,0.00,0.34,3.92,0.00,1005.78,151.23,89.075
18319,-0.13,-0.01,-0.33,0.00,0.35,3.32,0.00,1005.78,151.23,89.064
18329,-0.14,-0.00,-0.36,0.00,0.39,3.70,0.00,1005.76,151.34,89.064
18342,-0.14,-0.00,-0.35,0.00,0.38,3.42,0.00,1005.76,151.34,89.062
18359,-0.14,-0.03,-0.35,0.00,0.38,3.56,0.00,1005.74,151.53,89.069
18373,-0.14,-0.02,-0.38,0.00,0.40,3.47,0.00,1005.74,151.54,89.062
18389,-0.13,-0.03,-0.39,0.00,0.41,3.55,0.00,1005.74,151.54,89.075
18404,-0.12,-0.03,-0.37,0.00,0.39,3.34,0.00,1005.73,151.61,89.091
18420,-0.13,-0.02,-0.36,0.00,0.38,3.24,0.00,1005.73,151.61,89.107
18429,-0.11,-0.04,-0.30,0.00,0.32,3.39,0.00,1005.72,151.68,89.107
18445,-0.10,-0.06,-0.20,0.00,0.23,3.18,0.00,1005.72,151.68,89.105
18457,-0.10,-0.06,-0.13,0.00,0.18,3.35,0.00,1005.71,151.74,89.113
18471,-0.11,-0.03,-0.09,0.00,0.14,3.12,0.00,1005.71,151.74,89.106
18482,-0.09,-0.07,-0.08,0.00,0.13,2.81,0.00,1005.74,151.49,89.106
18499,-0.07,-0.07,-0.05,0.00,0.11,1.95,0.00,1005.74,151.49,89.135
18509,-0.07,-0.06,0.03,0.00,0.10,1.24,0.00,1005.77,151.29,89.169
18522,-0.07,-0.09,0.11,0.00,0.15,0.35,0.00,1005.77,151.29,89.175
18534,-0.06,-0.11,0.10,0.00,0.16,-0.86,0.00,1005.81,150.95,89.176
18550,-0.06,-0.09,0.06,0.00,0.12,-1.40,0.00,1005.81,150.95,89.173
18559,-0.07,-0.07,0.06,0.00,0.12,-2.70,0.00,1005.85,150.61,89.173
18575,-0.06,-0.08,0.04,0.00,0.11,-3.21,0.00,1005.85,150.61,89.164
18587,-0.07,-0.07,0.01,0.00,0.10,-4.26,0.00,1005.85,150.58,89.153
18601,-0.08,-0.07,-0.02,0.00,0.11,-4.30,0.00,1005.85,150.58,89.154
18613,-0.08,-0.08,-0.02,0.00,0.11,-4.96,0.00,1005.85,150.63,89.142
18629,-0.09,-0.09,-0.02,0.00,0.13,-4.07,0.00,1005.85,150.63,89.146
18639,-0.10,-0.08,0.00,0.00,0.13,-3.60,0.00,1005.81,150.95,89.127
18654,-0.09,-0.09,0.00,0.00,0.13,-2.52,0.00,1005.81,150.95,89.071
18666,-0.08,-0.11,-0.02,0.00,0.13,-1.43,0.00,1005.79,151.14,89.046
18681,-0.08,-0.10,-0.09,0.00,0.16,-0.38,0.00,1005.79,151.14,89.015
18691,-0.10,-0.11,-0.18,0.00,0.23,0.50,0.00,1005.79,151.15,88.990
18707,-0.10,-0.12,-0.21,0.00,0.26,0.68,0.00,1005.79,151.15,88.965
18718,-0.10,-0.12,-0.20,0.00,0.25,1.03,0.00,1005.78,151.23,88.954
18732,-0.11,-0.10,-0.24,0.00,0.28,0.96,0.00,1005.78,151.23,88.928
18743,-0.10,-0.11,-0.26,0.00,0.31,0.90,0.00,1005.79,151.12,88.920
18759,-0.10,-0.12,-0.27,0.00,0.31,0.69,0.00,1005.79,151.12,88.909
18769,-0.11,-0.12,-0.27,0.00,0.32,0.59,0.00,1005.80,151.06,88.911
18783,-0.12,-0.11,-0.26,0.00,0.30,0.32,0.00,1005.80,151.06,88.893
18795,-0.12,-0.10,-0.24,0.00,0.28,-0.09,0.00,1005.82,150.84,88.891
18811,-0.12,-0.09,-0.20,0.00,0.25,-0.32,0.00,1005.82,150.84,88.879
18820,-0.13,-0.09,-0.17,0.00,0.23,-0.78,0.00,1005.84,150.66,88.870
18836,-0.12,-0.11,-0.14,0.00,0.22,-1.03,0.00,1005.84,150.66,88.871
18848,-0.13,-0.10,-0.20,0.00,0.26,-1.27,0.00,1005.83,150.80,88.884
18862,-0.13,-0.08,-0.23,0.00,0.28,-1.17,0.00,1005.83,150.80,88.892
18872,-0.13,-0.09,-0.28,0.00,0.32,-1.14,0.00,1005.81,150.94,88.899
18889,-0.13,-0.09,-0.32,0.00,0.36,-0.72,0.00,1005.81,150.94,88.910
18899,-0.13,-0.09,-0.32,0.00,0.36,-0.45,0.00,1005.81,150.97,88.924
18913,-0.14,-0.10,-0.30,0.00,0.35,-0.24,0.00,1005.81,150.97,88.950
18926,-0.14,-0.10,-0.24,0.00,0.30,-0.03,0.00,1005.80,151.01,88.950
18941,-0.13,-0.10,-0.24,0.00,0.29,0.02,0.00,1005.80,151.01,88.938
18950,-0.15,-0.10,-0.28,0.00,0.33,0.02,0.00,1005.81,150.94,88.913
18967,-0.15,-0.09,-0.37,0.00,0.40,0.00,0.00,1005.81,150.94,88.883
18978,-0.14,-0.10,-0.41,0.00,0.44,-0.06,0.00,1005.82,150.87,88.858
18992,-0.14,-0.11,-0.41,0.00,0.45,-0.15,0.00,1005.82,150.87,88.871
19004,-0.15,-0.11,-0.40,0.00,0.44,-0.38,0.00,1005.84,150.69,88.866
19020,-0.16,-0.11,-0.38,0.00,0.42,-0.48,0.00,1005.84,150.69,88.845
19029,-0.14,-0.11,-0.42,0.00,0.45,-0.67,0.00,1005.84,150.73,88.820
19046,-0.14,-0.13,-0.45,0.00,0.49,-0.68,0.00,1005.84,150.73,88.802
19057,-0.15,-0.13,-0.48,0.00,0.52,-0.84,0.00,1005.84,150.66,88.806
19072,-0.14,-0.12,-0.48,0.00,0.51,-0.77,0.00,1005.84,150.66,88.800
19082,-0.14,-0.10,-0.44,0.00,0.48,-0.90,0.00,1005.85,150.59,88.787
19099,-0.14,-0.08,-0.36,0.00,0.39,-0.87,0.00,1005.85,150.59,88.762
19109,-0.14,-0.09,-0.37,0.00,0.41,-0.88,0.00,1005.83,150.79,88.737
19123,-0.13,-0.09,-0.43,0.00,0.46,-0.72,0.00,1005.83,150.79,88.704
19135,-0.12,-0.10,-0.45,0.00,0.47,-0.55,0.00,1005.81,150.92,88.693
19151,-0.13,-0.07,-0.38,0.00,0.41,-0.24,0.00,1005.81,150.92,88.711
19160,-0.13,-0.06,-0.23,0.00,0.27,0.10,0.00,1005.80,151.06,88.711
19176,-0.13,-0.06,-0.08,0.00,0.17,0.29,0.00,1005.80,151.06,88.676
19188,-0.13,-0.05,-0.10,0.00,0.17,0.66,0.00,1005.77,151.30,88.651
19202,-0.13,-0.07,-0.14,0.00,0.20,0.86,0.00,1005.77,151.30,88.609
19212,-0.13,-0.07,-0.14,0.00,0.21,1.37,0.00,1005.75,151.46,88.620
19229,-0.14,-0.05,-0.13,0.00,0.20,1.51,0.00,1005.75,151.46,88.629
19239,-0.14,-0.07,-0.03,0.00,0.16,1.88,0.00,1005.76,151.39,88.612
19254,-0.12,-0.10,0.06,0.00,0.17,1.89,0.00,1005.76,151.39,88.570
19266,-0.11,-0.09,0.14,0.00,0.20,1.96,0.00,1005.77,151.28,88.570
19282,-0.12,-0.05,0.13,0.00,0.18,1.60,0.00,1005.77,151.28,88.520
19291,-0.11,-0.07,0.13,0.00,0.18,1.43,0.00,1005.78,151.17,88.479
19307,-0.10,-0.08,0.15,0.00,0.20,1.03,0.00,1005.78,151.17,88.473
19318,-0.10,-0.06,0.16,0.00,0.20,0.69,0.00,1005.80,151.05,88.471
19333,-0.11,-0.03,0.16,0.00,0.20,0.39,0.00,1005.80,151.05,88.446
19343,-0.11,-0.03,0.12,0.00,0.17,-0.02,0.00,1005.82,150.85,88.415
19360,-0.12,-0.01,0.04,0.00,0.13,-0.29,0.00,1005.82,150.85,88.393
19370,-0.11,-0.04,0.02,0.00,0.12,-0.81,0.00,1005.85,150.62,88.382
19385,-0.12,-0.00,0.00,0.00,0.12,-1.11,0.00,1005.85,150.62,88.392
19397,-0.12,0.03,-0.03,0.00,0.13,-1.75,0.00,1005.87,150.40,88.392
19412,-0.14,0.07,-0.07,0.00,0.17,-1.94,0.00,1005.87,150.40,88.353
19421,-0.14,0.06,-0.11,0.00,0.19,-2.77,0.00,1005.89,150.25,88.337
19438,-0.13,0.04,-0.16,0.00,0.21,-2.90,0.00,1005.89,150.25,88.335
19449,-0.14,0.04,-0.14,0.00,0.20,-3.74,0.00,1005.92,150.06,88.343
19463,-0.16,0.10,-0.14,0.00,0.24,-3.96,0.00,1005.92,150.06,88.323
19475,-0.16,0.08,-0.12,0.00,0.21,-4.93,0.00,1005.93,149.97,88.292
19491,-0.14,0.09,-0.11,0.00,0.20,-4.75,0.00,1005.93,149.97,88.286
19500,-0.16,0.11,-0.13,0.00,0.23,-5.59,0.00,1005.93,149.91,88.255
19514,-0.15,0.07,-0.14,0.00,0.21,-5.28,0.00,1005.93,149.91,88.225
19525,-0.14,0.07,-0.14,0.00,0.21,-5.38,0.00,1005.91,150.07,88.215
19541,-0.15,0.09,-0.14,0.00,0.22,-4.31,0.00,1005.91,150.07,88.233
19551,-0.14,0.05,-0.07,0.00,0.16,-3.66,0.00,1005.89,150.31,88.233
19565,-0.14,0.01,-0.05,0.00,0.15,-2.28,0.00,1005.89,150.31,88.231
19577,-0.14,0.02,-0.06,0.00,0.15,-0.84,0.00,1005.85,150.62,88.252
19593,-0.14,0.03,-0.12,0.00,0.19,0.20,0.00,1005.85,150.62,88.272
19602,-0.14,0.04,-0.10,0.00,0.18,1.28,0.00,1005.84,150.71,88.285
19620,-0.15,0.05,-0.05,0.00,0.16,1.56,0.00,1005.84,150.71,88.285
19630,-0.14,0.04,-0.03,0.00,0.15,2.31,0.00,1005.82,150.89,88.285
19644,-0.14,0.02,-0.03,0.00,0.14,2.35,0.00,1005.82,150.89,88.300
19656,-0.14,0.04,-0.11,0.00,0.18,3.09,0.00,1005.78,151.16,88.308
19672,-0.16,0.05,-0.14,0.00,0.22,3.19,0.00,1005.78,151.16,88.317
19682,-0.17,0.05,-0.18,0.00,0.25,4.13,0.00,1005.78,151.21,88.327
19696,-0.17,0.06,-0.22,0.00,0.28,4.11,0.00,1005.78,151.21,88.331
19708,-0.17,0.05,-0.24,0.00,0.30,4.57,0.00,1005.78,151.20,88.332
19723,-0.17,0.06,-0.26,0.00,0.32,3.94,0.00,1005.78,151.20,88.328
19732,-0.17,0.06,-0.27,0.00,0.33,4.10,0.00,1005.79,151.14,88.319
19748,-0.18,0.06,-0.29,0.00,0.35,3.23,0.00,1005.79,151.14,88.315
19759,-0.17,0.04,-0.34,0.00,0.39,2.53,0.00,1005.81,150.95,88.317
19774,-0.17,0.04,-0.38,0.00,0.42,1.71,0.00,1005.81,150.95,88.341
19784,-0.17,0.05,-0.32,0.00,0.37,1.00,0.00,1005.83,150.81,88.338
19800,-0.17,0.07,-0.25,0.00,0.31,0.31,0.00,1005.83,150.81,88.333
19810,-0.15,0.04,-0.22,0.00,0.27,-0.31,0.00,1005.83,150.74,88.322
19824,-0.14,0.00,-0.20,0.00,0.25,-0.54,0.00,1005.83,150.74,88.376
19835,-0.14,0.01,-0.22,0.00,0.26,-0.97,0.00,1005.85,150.62,88.397
19851,-0.15,0.03,-0.23,0.00,0.28,-1.02,0.00,1005.85,150.62,88.417
19861,-0.15,0.03,-0.15,0.00,0.21,-1.50,0.00,1005.88,150.39,88.426
19876,-0.14,0.02,-0.07,0.00,0.16,-1.66,0.00,1005.88,150.39,88.472
19888,-0.14,0.05,-0.04,0.00,0.15,-2.10,0.00,1005.88,150.37,88.495
19903,-0.13,0.06,-0.01,0.00,0.14,-2.05,0.00,1005.88,150.37,88.541
19912,-0.13,0.04,0.00,0.00,0.14,-2.33,0.00,1005.87,150.46,88.558
19929,-0.14,0.04,-0.00,0.00,0.14,-1.96,0.00,1005.87,150.46,88.579
19940,-0.12,0.04,0.01,0.00,0.13,-1.60,0.00,1005.84,150.66,88.599
19954,-0.12,0.03,0.04,0.00,0.13,-1.03,0.00,1005.84,150.66,88.628
19966,-0.11,0.00,0.11,0.00,0.16,-0.70,0.00,1005.85,150.62,88.638
19982,-0.10,-0.02,0.15,0.00,0.18,-0.38,0.00,1005.85,150.62,88.645
19991,-0.10,-0.00,0.08,0.00,0.13,-0.02,0.00,1005.83,150.76,88.659
20008,-0.11,-0.00,-0.01,0.00,0.11,0.07,0.00,1005.83,150.76,88.668
20019,-0.10,-0.02,-0.05,0.00,0.12,0.14,0.00,1005.83,150.75,88.670
20034,-0.10,-0.03,-0.05,0.00,0.12,0.24,0.00,1005.83,150.75,88.686
20044,-0.11,-0.02,-0.10,0.00,0.14,0.41,0.00,1005.83,150.81,88.703
20061,-0.11,-0.00,-0.11,0.00,0.16,0.38,0.00,1005.83,150.81,88.710
20071,-0.12,0.00,-0.11,0.00,0.16,0.49,0.00,1005.82,150.90,88.708
20086,-0.11,-0.03,-0.17,0.00,0.20,0.56,0.00,1005.82,150.90,88.700
20098,-0.10,-0.04,-0.23,0.00,0.26,0.55,0.00,1005.84,150.73,88.719
20113,-0.10,-0.04,-0.32,0.00,0.33,0.41,0.00,1005.84,150.73,88.750
20122,-0.10,-0.03,-0.22,0.00,0.25,0.30,0.00,1005.84,150.65,88.751
20138,-0.11,-0.01,-0.15,0.00,0.18,0.08,0.00,1005.84,150.65,88.739
20150,-0.11,-0.00,-0.10,0.00,0.14,-0.21,0.00,1005.86,150.54,88.739
20164,-0.10,-0.02,-0.14,0.00,0.18,-0.32,0.00,1005.86,150.54,88.766
20175,-0.11,-0.02,-0.22,0.00,0.24,-0.42,0.00,1005.85,150.61,88.781
20192,-0.11,-0.03,-0.22,0.00,0.25,-0.38,0.00,1005.85,150.61,88.800
20202,-0.11,-0.04,-0.18,0.00,0.21,-0.44,0.00,1005.85,150.60,88.819
20216,-0.11,-0.02,-0.14,0.00,0.17,-0.35,0.00,1005.85,150.60,88.867
20228,-0.11,-0.01,-0.08,0.00,0.14,-0.28,0.00,1005.85,150.63,88.876
20244,-0.10,-0.04,-0.04,0.00,0.11,-0.23,0.00,1005.85,150.63,88.917
20253,-0.11,-0.02,-0.11,0.00,0.16,-0.04,0.00,1005.81,150.92,88.925
20270,-0.11,-0.01,-0.12,0.00,0.16,0.16,0.00,1005.81,150.92,88.924
20281,-0.11,-0.02,-0.11,0.00,0.15,0.49,0.00,1005.79,151.11,88.924
20295,-0.11,-0.01,-0.09,0.00,0.14,0.77,0.00,1005.79,151.11,88.920
20307,-0.12,0.00,-0.14,0.00,0.19,1.14,0.00,1005.79,151.07,88.911
20323,-0.13,0.00,-0.20,0.00,0.23,1.10,0.00,1005.79,151.07,88.920
20332,-0.13,-0.00,-0.23,0.00,0.26,1.45,0.00,1005.78,151.22,88.920
20348,-0.14,0.00,-0.30,0.00,0.33,1.43,0.00,1005.78,151.22,88.931
20360,-0.14,-0.00,-0.33,0.00,0.36,1.58,0.00,1005.78,151.18,88.929
20375,-0.13,-0.02,-0.33,0.00,0.35,1.53,0.00,1005.78,151.18,88.935
20385,-0.14,-0.02,-0.35,0.00,0.37,1.69,0.00,1005.79,151.10,88.928
20401,-0.13,-0.02,-0.38,0.00,0.40,1.40,0.00,1005.79,151.10,88.918
20411,-0.13,-0.00,-0.41,0.00,0.43,1.42,0.00,1005.78,151.16,88.908
20425,-0.13,-0.00,-0.45,0.00,0.47,1.28,0.00,1005.78,151.16,88.872
20435,-0.12,-0.02,-0.41,0.00,0.43,1.08,0.00,1005.81,150.94,88.871
20452,-0.10,-0.03,-0.35,0.00,0.36,0.77,0.00,1005.81,150.94,88.875
20462,-0.10,-0.03,-0.30,0.00,0.32,0.40,0.00,1005.84,150.71,88.856
20476,-0.09,-0.04,-0.24,0.00,0.26,-0.05,0.00,1005.84,150.71,88.850
20488,-0.08,-0.04,-0.24,0.00,0.25,-0.52,0.00,1005.84,150.68,88.872
20504,-0.08,-0.02,-0.25,0.00,0.27,-0.66,0.00,1005.84,150.68,88.887
20513,-0.07,-0.02,-0.20,0.00,0.22,-1.04,0.00,1005.86,150.55,88.887
20530,-0.06,-0.03,-0.12,0.00,0.14,-1.05,0.00,1005.86,150.55,88.921
20541,-0.06,-0.02,-0.08,0.00,0.11,-1.28,0.00,1005.87,150.45,88.929
20555,-0.07,0.01,-0.07,0.00,0.09,-1.36,0.00,1005.87,150.45,88.948
20567,-0.06,0.00,0.02,0.00,0.06,-1.77,0.00,1005.88,150.34,88.967
20583,-0.06,0.02,0.07,0.00,0.09,-1.72,0.00,1005.88,150.34,88.969
20593,-0.05,0.02,0.09,0.00,0.11,-1.90,0.00,1005.87,150.47,88.963
20607,-0.04,0.02,0.13,0.00,0.14,-1.75,0.00,1005.87,150.47,88.978
20619,-0.05,0.05,0.16,0.00,0.17,-1.47,0.00,1005.84,150.70,88.976
20635,-0.03,0.05,0.23,0.00,0.23,-0.92,0.00,1005.84,150.70,88.984
20645,-0.03,0.04,0.25,0.00,0.25,-0.56,0.00,1005.84,150.72,88.995
20660,-0.03,0.06,0.19,0.00,0.20,-0.22,0.00,1005.84,150.72,88.995
20672,-0.04,0.07,0.17,0.00,0.18,-0.08,0.00,1005.85,150.58,88.995
20686,-0.03,0.05,0.17,0.00,0.18,-0.17,0.00,1005.85,150.58,89.011
